,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,代码Code,证券名称Securities,"发行量IssuedVolume10,000","流通量ListedVolume10,000","2018年1月- 11月January-November, 2018",,"2018年11月November, 2018",市盈率P/ERatio,,,,,,,,
1,最高价High,最低价Low,成交数量Volume,成交金额Turnover,,最高价High,最低价Low,收市价Close,升跌幅±%,成交数量Volume,成交金额Turnover,,,,,
1735,160130,南方永利,145,145,0.988,0.884,126,121,,0.968,0.884,0.9570000000000001,1.7,2.0,1.0,98.0
1736,160131,南方聚利,669,669,1.090,0.926,1853,1881,,1.054,1.033,1.053,1.74,169.0,176.0,105.9
1737,160133,南方天元,22273,22273,2.349,1.804,3896,8547,,1.960,1.868,1.905,1.93,200.0,383.0,189.7
1738,160138,国企精明,73,73,1.426,0.969,136,153,,1.071,0.975,1.034,6.05,4.0,4.0,105.56
1739,160140,美国REIT,456,456,1.134,0.843,1679,1670,,1.119,1.010,1.056,1.64,105.0,109.0,106.63
1740,160211,国泰小盘,5198,5198,2.965,1.567,8900,22466,,1.790,1.651,1.666,-2.57,193.0,332.0,166.7
1741,160212,国泰估值,8709,8709,2.906,1.600,29179,73846,,1.789,1.656,1.689,-0.65,675.0,1172.0,167.7
1742,160215,国泰价值,2284,2284,1.685,1.096,5535,8575,,1.249,1.146,1.192,4.2,122.0,146.0,117.1
1743,160216,国泰商品,14347,14347,0.616,0.431,95769,48443,,0.570,0.432,0.44,-22.81,11995.0,5774.0,43.5
1744,160220,国泰民益,3526,3526,1.420,1.063,518,663,,1.206,1.103,1.103,-8.77,38.0,44.0,111.84
1745,160223,创业板基,2721,2721,0.885,0.573,5204,4026,,0.699,0.618,0.635,2.92,747.0,491.0,62.89
1746,160225,新汽车,2893,2893,1.128,0.639,5872,5489,,0.740,0.671,0.7190000000000001,7.15,477.0,340.0,70.91
1747,160311,华夏蓝筹,10513,10513,1.689,1.266,2646,3907,,1.346,1.266,1.3090000000000002,1.0,138.0,182.0,128.7
1748,160314,华夏行业,13081,13081,1.150,0.767,2585,2566,,0.869,0.818,0.833,1.22,256.0,216.0,82.4
1749,160322,港股精选,630,630,1.340,0.940,1170,1425,,1.023,0.952,1.023,6.23,16.0,16.0,98.59
1750,160323,华夏磐泰,145,145,1.121,0.884,2038,1994,,0.998,0.927,0.998,7.54,1.0,1.0,95.93
1751,160324,华夏磐晟,5937,5937,0.937,0.704,6279,5422,,0.842,0.757,0.8,4.58,777.0,629.0,80.39
1752,160415,华安S300,140,140,1.097,0.666,51,47,,0.723,0.686,0.687,1.18,8.0,6.0,68.6
1753,160416,石油基金,2857,2857,1.187,0.891,15494,15694,,1.097,0.986,1.012,-2.97,785.0,805.0,101.5
1754,160421,华安智增,25416,25416,0.961,0.735,36189,33075,,0.816,0.772,0.778,0.13,1133.0,904.0,78.09
1755,160422,定增事件,203,203,1.128,0.655,350,375,,0.802,0.663,0.802,20.97,1.0,1.0,67.99
1756,160505,博时主题,44959,44959,2.166,1.206,109712,182600,,1.380,1.299,1.324,2.08,5690.0,7642.0,132.2
1757,160512,博时卓越,2534,2534,2.166,1.338,661,1201,,1.517,1.427,1.452,2.25,36.0,53.0,145.6
1758,160513,稳健债A,36,36,1.419,1.333,3,4,,1.419,1.396,1.419,1.65,0.0,0.0,142.3
1759,160515,安丰18,2748,2748,1.055,0.932,9277,9355,,1.055,1.020,1.054,2.13,746.0,777.0,
1760,160518,博时睿远,20486,20486,1.029,0.806,25157,24710,,0.907,0.850,0.889,3.01,417.0,368.0,87.9
1761,160519,博时睿利,5021,5021,1.038,0.670,8880,8324,,0.796,0.755,0.774,1.71,51.0,39.0,78.1
1762,160520,弘盈A,125,125,1.012,0.901,454,449,,0.939,0.912,0.9309999999999999,2.2,11.0,10.0,97.14
1763,160522,博时睿益,1088,1088,1.018,0.802,1660,1617,,0.843,0.802,0.802,-4.86,1.0,0.0,
1764,160607,鹏华价值,12096,12096,0.917,0.543,11653,8968,,0.610,0.576,0.593,3.85,385.0,229.0,58.8
1765,160610,鹏华动力,5174,5174,1.155,0.763,1490,1410,,0.844,0.801,0.81,-0.98,97.0,79.0,80.6
1766,160611,鹏华治理,12274,12274,0.837,0.623,518,388,,0.681,0.655,0.6559999999999999,-1.2,31.0,21.0,66.2
1767,160613,鹏华创新,148,148,1.579,1.016,74,86,,1.106,1.041,1.0490000000000002,-0.57,7.0,7.0,105.4
1768,160615,鹏华300,1258,1258,1.782,1.242,206,320,,1.361,1.305,1.3119999999999998,0.38,12.0,15.0,131.0
1769,160616,鹏华500,768,768,1.389,0.893,270,314,,1.035,0.940,0.948,0.96,40.0,39.0,95.1
1770,160617,鹏华丰润,321,321,1.100,0.999,76,76,,1.100,1.051,1.068,1.62,3.0,4.0,107.53
1771,160618,鹏华丰泽,1297,1297,1.262,1.146,61,75,,1.262,1.173,1.251,2.12,58.0,71.0,124.8
1772,160621,鹏华丰和,2364,2364,1.098,1.056,47,51,,1.080,1.061,1.078,0.65,4.0,4.0,107.0
1773,160622,鹏华丰利,71,71,1.052,0.970,28,27,,1.032,1.021,1.032,1.08,0.0,0.0,104.1
1774,160635,医药基金,531,531,1.397,0.852,1454,1593,,0.939,0.876,0.912,4.35,160.0,145.0,91.1
1775,160642,鹏华增瑞,340,340,1.043,0.756,479,428,,0.889,0.821,0.889,8.28,3.0,3.0,85.21
1776,160643,空天一体,379,379,1.005,0.670,667,582,,0.783,0.697,0.778,11.62,16.0,12.0,72.53
1777,160644,互联网QD,243,243,1.062,0.730,297,280,,0.875,0.730,0.769,-4.71,17.0,14.0,79.82
1778,160706,嘉实300A,61483,61483,1.224,0.880,60684,62788,,0.944,0.908,0.914,0.22,7430.0,6887.0,90.74
1779,160716,嘉实50A,5281,5281,1.800,1.338,9303,14062,,1.480,1.395,1.405,-2.97,1101.0,1575.0,140.05
1780,160717,恒生H股,8170,8170,0.962,0.750,17014,14354,,0.818,0.782,0.809,4.52,666.0,532.0,81.11
1781,160719,嘉实黄金,4601,4601,0.713,0.612,11511,7931,,0.698,0.675,0.687,-0.29,865.0,594.0,69.1
1782,160720,中期企债,9,9,1.126,0.989,82,88,,1.123,1.088,1.103,1.38,1.0,1.0,110.88
1783,160722,嘉实惠泽,8052,8052,1.021,0.851,37704,37713,,0.965,0.898,0.945,3.85,67.0,62.0,91.2
1784,160723,嘉实原油,2193,2193,2.207,1.006,6466,8466,,1.374,1.047,1.077,-21.62,2519.0,3007.0,105.8
1785,160805,长盛同智,4951,4951,0.929,0.629,389,303,,0.698,0.643,0.65,-1.52,17.0,11.0,65.21
1786,160806,长盛同庆,8196,8196,1.545,1.093,467,640,,1.198,1.141,1.155,1.49,38.0,44.0,115.3
1787,160807,长盛300,214,214,1.424,1.029,35,42,,1.097,1.071,1.079,1.22,7.0,7.0,106.0
1788,160812,长盛同益,9997,9997,1.624,1.206,2727,3927,,1.340,1.230,1.262,-0.55,238.0,304.0,124.7
1789,160813,长盛同盛,21140,21140,0.883,0.625,2265,1832,,0.711,0.653,0.6679999999999999,1.21,95.0,64.0,66.5
1790,160910,大成创新,3960,3960,1.220,0.818,456,467,,0.919,0.847,0.856,0.35,32.0,28.0,86.1
1791,160915,大成景丰,426,426,1.229,1.062,303,340,,1.077,1.070,1.077,0.65,0.0,0.0,109.7
1792,160916,优选LOF,14743,14743,2.893,2.279,3265,8899,,2.466,2.353,2.383,0.72,110.0,266.0,237.8
1793,160918,大成小盘,9532,9532,2.126,1.654,2466,4911,,1.857,1.755,1.775,1.49,66.0,119.0,177.6
1794,160919,大成产业,17063,17063,1.289,0.900,2505,2921,,0.990,0.917,0.9490000000000001,2.59,189.0,179.0,94.3
1795,160921,多策略,2017,2017,0.980,0.760,1184,1037,,0.831,0.772,0.805,0.63,25.0,20.0,80.4
1796,160922,恒生中小,145,145,1.495,0.923,866,965,,1.025,0.948,1.0190000000000001,7.26,17.0,17.0,100.2
1797,160924,恒指LOF,89,89,1.307,0.895,173,189,,0.913,0.913,0.9129999999999999,-8.61,0.0,0.0,98.3
1798,161005,富国天惠,10285,10285,2.223,1.499,21442,42076,,1.642,1.544,1.568,1.36,1466.0,2344.0,155.77
1799,161010,富国天丰,9756,9756,1.056,0.990,8115,8380,,1.028,0.998,1.0190000000000001,1.8,604.0,612.0,102.2
1800,161014,富国汇利,28359,28359,1.176,1.000,4382,4559,,1.146,1.100,1.145,2.78,131.0,148.0,115.61
1801,161015,富国天盈,1424,1424,1.029,0.904,78,75,,0.983,0.957,0.982,1.55,20.0,19.0,98.2
1802,161017,富国500,3905,3905,2.338,1.504,5836,11031,,1.784,1.504,1.527,1.8,1391.0,2259.0,150.8
1803,161019,富国天锋,2805,2805,1.002,0.911,10299,10138,,0.959,0.930,0.9590000000000001,2.89,130.0,123.0,101.4
1804,161033,智能汽车,871,871,1.179,0.629,3543,3305,,0.792,0.688,0.7120000000000001,3.34,170.0,123.0,69.8
1805,161035,医药增强,761,761,1.200,0.786,1984,2061,,0.907,0.835,0.8909999999999999,7.48,42.0,37.0,86.6
1806,161036,娱乐增强,2995,2995,0.900,0.513,765,581,,0.627,0.529,0.583,6.39,65.0,38.0,58.51
1807,161037,高端制造,418,418,1.250,0.754,380,418,,0.869,0.754,0.8370000000000001,5.82,7.0,6.0,81.71
1808,161038,成长量化,213,213,1.085,0.710,338,347,,0.775,0.710,0.721,-6.97,1.0,1.0,77.73
1809,161039,富国1000,4333,4333,1.004,0.785,6912,6785,,0.932,0.859,0.89,3.73,160.0,145.0,88.27
1810,161115,易基岁丰,464,464,1.379,1.232,245,323,,1.346,1.301,1.3319999999999999,2.38,200.0,263.0,133.8
1811,161116,易基黄金,3481,3481,0.731,0.662,5852,4089,,0.706,0.662,0.691,-1.71,378.0,262.0,69.4
1812,161117,易基永旭,223,223,1.107,0.920,2403,2470,,1.102,0.975,1.051,3.04,4.0,4.0,106.8
1813,161119,易基综债,34,34,1.519,1.201,97,126,,1.400,1.310,1.379,3.84,16.0,21.0,132.79
1814,161124,香港小盘,847,847,1.281,0.939,1776,2002,,1.057,0.939,1.051,5.42,77.0,78.0,105.25
1815,161125,标普500,1979,1979,1.383,0.971,3976,4520,,1.225,1.152,1.197,1.35,390.0,465.0,121.27
1816,161126,标普医药,1106,1106,1.344,1.001,2493,2986,,1.294,1.185,1.263,4.9,52.0,66.0,127.9
1817,161127,标普生物,3114,3114,1.560,1.135,4745,6372,,1.337,1.152,1.216,1.16,400.0,486.0,123.42
1818,161128,标普科技,846,846,1.580,1.060,2332,3207,,1.474,1.280,1.338,-1.55,132.0,178.0,136.69
1819,161129,原油基金,2353,2353,1.925,0.940,10483,13172,,1.303,1.011,1.0270000000000001,-22.49,3354.0,3834.0,101.06
1820,161130,纳指LOF,975,975,1.310,0.981,1493,1715,,1.270,1.092,1.17,1.04,55.0,63.0,118.91
1821,161213,国投消费,44,44,1.711,1.187,32,49,,1.308,1.213,1.244,4.27,5.0,6.0,124.6
1822,161216,双债A,2457,2457,1.160,0.997,222,235,,1.117,1.084,1.09,0.55,0.0,0.0,109.6
1823,161217,国投资源,1189,1189,0.856,0.550,764,564,,0.615,0.575,0.575,-5.12,11.0,7.0,57.5
1824,161219,国投产业,74,74,1.376,1.071,87,111,,1.171,1.116,1.1340000000000001,2.62,1.0,1.0,114.3
1825,161222,国投瑞利,3445,3445,1.318,0.970,543,639,,1.095,1.008,1.013,1.47,17.0,17.0,102.5
1826,161224,国投丝路,2559,2559,1.080,0.748,790,759,,0.888,0.768,0.861,8.17,35.0,29.0,83.5
1827,161225,国投瑞盈,2129,2129,1.294,0.875,1271,1480,,1.040,0.953,0.953,0.0,77.0,77.0,95.6
1828,161226,白银基金,16136,16136,0.866,0.700,52437,42009,,0.765,0.739,0.747,-1.32,2159.0,1617.0,74.8
1829,161227,深证100,38343,38343,1.128,0.721,10816,10557,,0.793,0.742,0.7659999999999999,3.23,800.0,615.0,75.4
1830,161229,国投中国,169,169,1.473,1.063,394,536,,1.313,1.063,1.1079999999999999,2.51,5.0,6.0,112.0
1831,161232,国投瑞盛,17029,17029,0.849,0.505,9565,7227,,0.609,0.545,0.589,10.71,368.0,213.0,56.0
1832,161233,国投瑞泰,45,45,0.974,0.902,232,218,,0.970,0.902,0.97,7.54,0.0,0.0,91.74
1833,161505,银河通利,13,13,1.390,0.967,155,174,,1.253,1.068,1.119,1.08,5.0,5.0,
1834,161607,融通巨潮,1286,1286,1.350,0.980,266,315,,1.045,0.986,0.996,-1.39,15.0,15.0,99.0
1835,161610,融通领先,14002,14002,1.065,0.800,3432,3357,,0.876,0.820,0.83,-0.36,141.0,120.0,82.5
1836,161614,融通添利,1208,1208,1.098,0.969,21,22,,1.062,1.019,1.062,4.22,1.0,1.0,106.3
1837,161626,融通通福,4662,4662,1.316,0.916,83,88,,1.033,1.033,1.033,0.0,0.0,0.0,106.0
1838,161631,人工智能,9351,9351,1.124,0.681,55888,53243,,0.822,0.750,0.763,5.39,9066.0,7085.0,75.71
1839,161706,招商成长,3402,3402,1.880,1.220,2418,3575,,1.330,1.230,1.28,2.15,267.0,343.0,127.26
1840,161713,招商信用,24087,24087,1.043,1.002,415,421,,1.043,1.019,1.03,0.39,4.0,4.0,103.0
1841,161714,招商金砖,326,326,1.207,0.900,1816,1924,,1.045,0.900,0.976,3.94,89.0,86.0,99.6
1842,161715,大宗商品,1963,1963,1.205,0.684,1065,1069,,0.821,0.742,0.7490000000000001,-0.13,99.0,76.0,75.1
1843,161716,招商双债,45,45,1.300,1.104,66,77,,1.223,1.178,1.2229999999999999,2.77,22.0,26.0,119.6
1844,161722,招商丰泰,18,18,1.232,0.917,10,12,,1.033,0.986,1.033,3.92,0.0,0.0,99.8
1845,161727,招商增荣,313,313,1.064,0.865,97,98,,0.955,0.865,0.914,-10.74,1.0,1.0,92.1
1846,161810,银华内需,6250,6250,1.710,0.985,532,769,,1.206,1.061,1.129,4.93,37.0,43.0,113.4
1847,161813,银华信用,1654,1654,1.409,1.272,176,225,,1.348,1.307,1.308,-0.91,2.0,2.0,131.3
1848,161815,银华通胀,4490,4490,0.528,0.433,7975,3829,,0.514,0.433,0.45399999999999996,-10.63,308.0,148.0,45.4
1849,161820,银华纯债,412,412,1.150,0.993,390,424,,1.133,1.038,1.122,0.45,44.0,49.0,111.8
1850,161823,银华永兴,11,11,1.258,0.960,90,98,,1.099,1.075,1.099,2.23,0.0,0.0,108.4
1851,161831,恒生中企,4805,4805,1.210,0.912,4608,4638,,1.014,0.953,0.99,4.76,214.0,208.0,99.22
1852,161834,银华鑫锐,57141,57141,0.826,0.664,53739,39575,,0.728,0.694,0.7090000000000001,2.16,4853.0,3454.0,77.2
1853,161835,银华惠丰,248,248,1.115,0.919,2335,2351,,1.115,1.039,1.042,0.1,460.0,479.0,104.9
1854,161903,万家优选,1023,1023,0.900,0.647,286,230,,0.702,0.668,0.677,1.5,24.0,17.0,67.53
1855,161907,万家红利,239,239,1.874,1.375,128,206,,1.479,1.410,1.42,1.0,7.0,11.0,141.79
1856,161908,万家添利,289,289,1.046,0.853,54,49,,0.919,0.918,0.9179999999999999,-0.11,3.0,2.0,91.48
1857,161911,万家强债,21285,21285,1.078,0.900,22015,21843,,1.047,1.021,1.045,2.15,2837.0,2930.0,105.19
1858,162006,长城久富,5076,5076,1.298,0.926,598,679,,1.012,0.966,0.9690000000000001,0.94,41.0,40.0,96.97
1859,162105,持久增利,44,44,1.310,0.955,130,136,,1.001,0.973,0.977,-0.81,11.0,11.0,98.19
1860,162108,元盛债券,2976,2976,1.202,0.990,2510,2751,,1.185,1.156,1.161,0.43,32.0,37.0,116.4
1861,162207,泰达效率,2947,2947,1.509,1.020,402,542,,1.081,1.030,1.037,-0.38,7.0,7.0,103.78
1862,162215,泰达聚利,7873,7873,1.064,0.940,793,772,,0.978,0.971,0.978,0.2,24.0,23.0,97.1
1863,162307,海富100,227,227,1.439,1.099,127,170,,1.151,1.105,1.11,-0.54,1.0,1.0,110.8
1864,162411,华宝油气,110792,110792,0.745,0.507,872022,537556,,0.645,0.560,0.579,-5.55,97145.0,57882.0,57.3
1865,162414,新机遇,95,95,1.222,1.101,25,29,,1.140,1.113,1.127,0.99,0.0,0.0,112.11
1866,162415,美国消费,1389,1389,1.575,1.151,10796,15633,,1.476,1.341,1.412,2.47,933.0,1313.0,143.4
1867,162416,香港本地,1264,1264,1.039,0.901,10390,10400,,1.018,0.910,0.9740000000000001,6.92,40.0,39.0,97.46
1868,162510,国安双力,458,458,1.077,0.694,50,45,,0.775,0.728,0.731,3.54,3.0,2.0,72.9
1869,162605,景顺鼎益,13007,13007,1.491,0.993,76729,100330,,1.116,1.047,1.094,4.69,3886.0,4233.0,108.8
1870,162607,景顺资源,9682,9682,0.584,0.361,12193,5869,,0.430,0.391,0.41100000000000003,5.12,854.0,352.0,40.6
1871,162703,广发小盘,5911,5911,1.525,0.990,8246,11006,,1.170,1.050,1.099,4.87,1039.0,1148.0,109.14
1872,162711,广发500L,2185,2185,1.372,0.886,672,755,,1.018,0.949,0.972,3.96,96.0,94.0,96.05
1873,162712,广发聚利,704,704,1.635,1.422,986,1433,,1.528,1.505,1.527,1.46,67.0,101.0,152.5
1874,162715,广发聚源,48,48,1.571,1.055,164,195,,1.125,1.114,1.122,0.09,3.0,3.0,112.2
1875,162717,再融资,1175,1175,1.063,0.785,2853,2841,,1.042,0.785,0.89,-9.92,16.0,14.0,78.9
1876,162718,广发鑫瑞,1447,1447,0.989,0.856,4018,3812,,0.969,0.876,0.9420000000000001,1.51,33.0,31.0,
1877,162719,广发石油,1094,1094,1.409,0.890,5541,5996,,1.160,0.949,1.013,-5.24,672.0,702.0,101.95
1878,163001,长信医疗,319,319,1.098,0.729,209,200,,0.833,0.773,0.795,4.33,10.0,8.0,79.5
1879,163003,长信利鑫,1176,1176,0.765,0.580,159,100,,0.662,0.628,0.628,2.33,15.0,10.0,62.62
1880,163005,长信利众,106,106,0.938,0.822,9,8,,0.859,0.834,0.8590000000000001,3.0,0.0,0.0,85.81
1881,163110,申万量化,2070,2070,2.365,1.362,2784,5661,,1.514,1.412,1.442,-1.7,126.0,187.0,142.8
1882,163111,申万中小,4879,4879,1.173,0.740,2531,2652,,0.834,0.777,0.7859999999999999,2.61,96.0,78.0,78.08
1883,163119,申万健康,440,440,0.998,0.634,297,263,,0.782,0.665,0.713,6.58,4.0,3.0,70.4
1884,163208,诺安油气,367,367,1.250,0.737,2602,2359,,0.948,0.851,0.8640000000000001,-3.14,132.0,118.0,
1885,163210,诺安纯债,10530,10530,1.144,1.007,17443,18616,,1.144,1.114,1.1440000000000001,2.23,2021.0,2287.0,
1886,163302,大摩资源,1322,1322,1.559,0.970,528,672,,1.051,0.980,1.012,2.12,16.0,17.0,101.33
1887,163402,兴全趋势,69440,69440,0.984,0.560,171675,147084,,0.631,0.592,0.609,2.87,14432.0,8852.0,60.6
1888,163407,兴全300,3083,3083,2.016,1.548,5528,9633,,1.660,1.566,1.5930000000000002,-0.19,808.0,1301.0,156.83
1889,163409,兴全绿色,1648,1648,1.651,1.175,288,429,,1.325,1.226,1.2990000000000002,5.95,19.0,24.0,130.1
1890,163412,兴全轻资,9993,9993,3.535,2.644,29996,94923,,2.929,2.772,2.803,0.43,1477.0,4211.0,280.2
1891,163415,兴全模式,1974,1974,1.626,1.256,7633,11237,,1.385,1.306,1.358,4.3,123.0,167.0,135.2
1892,163417,兴全合宜,868880,868880,0.933,0.767,438866,371764,,0.820,0.791,0.8009999999999999,1.39,44417.0,35777.0,85.61
1893,163503,天治核心,11997,11997,0.516,0.360,4462,1939,,0.395,0.363,0.37200000000000005,-2.87,1321.0,498.0,36.48
1894,163801,中银中国,3239,3239,1.412,1.111,1835,2392,,1.192,1.111,1.12,1.96,121.0,140.0,111.11
1895,163819,中银信用,11757,11757,1.222,0.984,801,881,,1.053,1.005,1.008,0.3,22.0,22.0,102.3
1896,163821,中银300E,43,43,1.570,1.106,12,16,,1.179,1.126,1.147,1.87,1.0,1.0,113.9
1897,163824,中银盛利,86,86,1.043,0.929,1095,1125,,1.031,1.009,1.0290000000000001,1.88,25.0,25.0,105.0
1898,163827,中银产债,1487,1487,1.049,0.930,41,41,,1.048,1.040,1.04,-0.76,0.0,0.0,101.6
1899,163907,中海惠裕,876,876,1.120,1.045,133,142,,1.120,1.067,1.067,0.09,0.0,0.0,103.8
1900,164105,华富强债,2489,2489,1.343,1.212,28,35,,1.319,1.258,1.319,4.85,0.0,0.0,
1901,164206,天弘添利,10091,10091,1.205,0.960,2169,2315,,1.204,1.101,1.1079999999999999,0.64,17.0,19.0,110.8
1902,164208,天弘丰利,70,70,1.432,1.054,144,168,,1.220,1.200,1.219,2.01,0.0,0.0,121.45
1903,164210,天弘同利,255,255,1.131,0.979,312,319,,1.125,1.044,1.054,0.57,18.0,19.0,105.8
1904,164302,新华惠鑫,164,164,1.203,0.935,61,62,,0.935,0.935,0.935,0.0,0.0,0.0,94.39
1905,164403,农业精选,506,506,1.114,0.903,192,196,,0.982,0.916,0.951,3.82,2.0,2.0,94.8
1906,164509,国富恒利,13,13,1.174,0.905,114,118,,1.055,0.930,1.055,2.43,4.0,4.0,105.84
1907,164606,信用增利,56,56,1.378,1.000,54,60,,1.159,1.095,1.1079999999999999,1.19,0.0,0.0,111.35
1908,164701,添富贵金,3165,3165,0.615,0.553,4019,2381,,0.595,0.575,0.59,-0.51,564.0,331.0,59.1
1909,164702,添富季红,2418,2418,1.025,0.938,1712,1708,,1.015,0.938,1.004,-0.5,10.0,10.0,104.1
1910,164703,添富纯债,464,464,0.919,0.797,99,83,,0.863,0.842,0.847,0.59,9.0,8.0,85.1
1911,164705,添富恒生,1056,1056,1.348,1.032,1255,1512,,1.200,1.100,1.159,6.43,55.0,63.0,116.4
1912,164808,工银四季,1028,1028,1.158,0.985,361,367,,1.158,1.038,1.054,1.54,16.0,17.0,105.17
1913,164810,工银纯债,882,882,1.021,0.915,3137,3116,,1.018,0.934,1.018,0.49,23.0,22.0,103.3
1914,164814,工银双债,178,178,1.095,0.903,114,113,,1.095,0.903,0.9640000000000001,-0.52,36.0,34.0,96.1
1915,164824,印度基金,1147,1147,1.009,0.830,3261,3174,,0.968,0.856,0.966,11.29,244.0,221.0,95.22
1916,164902,交银添利,140,140,1.445,1.335,114,157,,1.359,1.335,1.359,0.97,1.0,1.0,135.0
1917,164906,中国互联,4397,4397,1.574,1.044,27088,38245,,1.192,1.091,1.129,5.02,1151.0,1312.0,114.8
1918,165309,建信300,380,380,1.352,0.985,339,389,,1.049,1.001,1.01,-0.2,34.0,34.0,100.63
1919,165311,建信信用,61,61,1.325,1.190,7,9,,1.271,1.240,1.2409999999999999,-2.36,5.0,7.0,124.7
1920,165313,建信优势,5927,5927,1.472,1.072,1950,2477,,1.205,1.122,1.149,2.96,249.0,290.0,113.9
1921,165317,建信丰裕,162,162,1.048,0.772,125,114,,0.933,0.780,0.818,4.87,1.0,1.0,85.62
1922,165508,信诚深度,94,94,2.094,1.308,43,78,,1.396,1.308,1.308,-2.32,2.0,3.0,132.0
1923,165509,信诚增强,178,178,1.201,1.031,41,45,,1.108,1.096,1.1079999999999999,1.09,0.0,0.0,111.3
1924,165510,信诚四国,224,224,0.935,0.666,1428,1123,,0.787,0.687,0.727,1.68,190.0,137.0,73.5
1925,165512,信诚机遇,28,28,2.831,1.866,20,48,,1.946,1.866,1.903,0.16,2.0,3.0,187.9
1926,165513,信诚商品,5135,5135,0.530,0.394,10012,4589,,0.479,0.394,0.396,-17.5,2048.0,871.0,39.1
1927,165516,信诚周期,170,170,2.394,1.377,84,168,,1.601,1.509,1.525,2.83,4.0,6.0,152.9
1928,165517,信诚双盈,478,478,0.879,0.700,56,43,,0.796,0.786,0.7929999999999999,0.51,0.0,0.0,79.7
1929,165525,基建工程,1588,1588,1.148,0.722,2786,2456,,0.826,0.766,0.784,2.08,249.0,197.0,77.8
1930,165528,信诚鼎利,7104,7104,1.050,0.715,11416,10945,,0.820,0.769,0.7879999999999999,2.6,480.0,376.0,79.1
1931,165807,东吴鼎利,415,415,1.207,0.874,164,166,,0.986,0.935,0.951,-2.66,12.0,12.0,95.7
1932,166001,中欧趋势,2803,2803,1.299,0.832,2274,2327,,0.937,0.876,0.899,3.81,101.0,92.0,90.09
1933,166006,中欧成长,1260,1260,1.268,0.873,3732,4140,,0.951,0.902,0.909,0.22,169.0,157.0,90.54
1934,166008,中欧强债,328,328,1.154,0.975,50,53,,1.120,1.054,1.073,-1.56,3.0,3.0,107.06
1935,166009,中欧动力,167,167,1.904,1.306,130,212,,1.429,1.352,1.376,1.55,5.0,7.0,137.3
1936,166011,中欧盛世,781,781,1.496,1.009,687,922,,1.140,1.056,1.0759999999999998,3.56,35.0,38.0,107.75
1937,166012,中欧信用,33,33,1.435,0.969,328,366,,1.095,1.059,1.064,0.38,15.0,16.0,106.82
1938,166016,中欧纯债,163,163,1.174,1.048,302,339,,1.147,1.130,1.147,1.5,0.0,1.0,114.6
1939,166023,中欧瑞丰,1391,1391,1.095,0.712,1067,978,,0.812,0.750,0.7879999999999999,2.6,28.0,22.0,83.69
1940,166024,中欧恒利,72270,72270,1.020,0.741,52355,48809,,0.839,0.775,0.81,4.65,3850.0,3106.0,86.58
1941,166105,信达鑫安,15,15,1.269,0.909,216,213,,0.953,0.917,0.9359999999999999,2.07,0.0,0.0,94.0
1942,166401,增利C,493,493,1.088,1.034,157,163,,1.088,1.072,1.088,1.49,1.0,1.0,108.6
1943,166402,沪港深F,369,369,1.237,0.915,282,305,,1.076,1.010,1.01,-2.7,5.0,5.0,102.84
1944,166902,民生增利,1373,1373,1.194,0.962,1223,1243,,1.076,0.962,1.033,1.37,260.0,266.0,103.41
1945,166904,民生添利,215,215,1.230,1.000,214,225,,1.049,1.002,1.0490000000000002,1.84,11.0,11.0,103.3
1946,167001,平安鼎泰,17918,17918,0.798,0.578,19767,15012,,0.633,0.605,0.61,0.0,169.0,104.0,61.08
1947,167002,平安鼎越,180,180,1.307,0.723,4042,3688,,0.879,0.723,0.7979999999999999,-5.67,5.0,4.0,80.52
1948,167003,平安鼎弘,637,637,1.013,0.934,2707,2672,,1.013,0.997,0.9990000000000001,0.2,177.0,177.0,101.32
1949,167501,安信宝利,5653,5653,1.262,1.086,2011,2355,,1.226,1.202,1.217,0.91,466.0,566.0,121.4
1950,168002,国寿精选,341,341,0.997,0.858,701,664,,0.955,0.916,0.9159999999999999,-0.65,1.0,1.0,94.97
1951,168101,九泰锐智,22599,22599,1.019,0.727,19069,17822,,0.797,0.749,0.777,4.02,1220.0,943.0,91.4
1952,168102,九泰锐富,38020,38020,0.881,0.650,27687,21715,,0.725,0.678,0.696,3.26,1412.0,990.0,85.1
1953,168103,九泰锐益,149988,149988,0.808,0.619,76807,55605,,0.670,0.634,0.6459999999999999,1.89,7201.0,4691.0,82.8
1954,168104,九泰锐丰,188,188,1.030,0.821,8394,8089,,1.029,0.997,0.997,-3.02,1.0,1.0,88.51
1955,168105,九泰泰富,20726,20726,0.818,0.620,11497,8347,,0.683,0.646,0.662,2.64,1571.0,1045.0,85.17
1956,168106,九泰锐华,459,459,0.914,0.775,353,303,,0.898,0.799,0.867,0.58,38.0,33.0,86.91
1957,168108,九泰锐诚,5166,5166,1.013,0.854,339,319,,1.013,0.868,0.8809999999999999,-4.24,20.0,19.0,91.98
1958,168301,东海祥龙,14141,14141,0.939,0.755,18700,16560,,0.852,0.802,0.818,-0.97,86.0,72.0,82.94
1959,168401,红土定增,3115,3115,0.999,0.911,2173,2061,,0.970,0.955,0.966,0.42,110.0,106.0,97.63
1960,169101,东证睿丰,41139,41139,1.706,1.136,194619,289512,,1.252,1.173,1.189,0.42,5528.0,6712.0,118.3
